index,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
285,,,22:10:00,1,1:27:00,23:37:00,1,F92001,F9,Frontier Airlines,18465,,
286,,,5:50:00,1,1:15:00,7:05:00,1,NK805,NK,Spirit Airlines,22014,,
287,,,5:50:00,4,1:15:00,7:05:00,4,NK805,NK,Spirit Airlines,22014,,
288,,,5:50:00,2,1:15:00,7:05:00,2,NK805,NK,Spirit Airlines,22014,,
289,,,5:50:00,3,1:15:00,7:05:00,3,NK805,NK,Spirit Airlines,22014,,
290,,,10:09:00,6,1:18:00,11:27:00,6,NK1361,NK,Spirit Airlines,22014,,
291,,,5:50:00,0,1:15:00,7:05:00,0,NK805,NK,Spirit Airlines,25778,,
292,,,10:09:00,0,1:18:00,11:27:00,0,NK1361,NK,Spirit Airlines,25778,,
293,,,10:09:00,2,1:18:00,11:27:00,2,NK1361,NK,Spirit Airlines,25778,,
294,,,9:58:00,5,1:06:00,11:04:00,5,DL941,DL,Delta Airlines,31247,87222,
295,,,8:25:00,4,1:08:00,9:33:00,4,DL419,DL,Delta Airlines,31247,93226,
296,,,14:02:00,4,1:11:00,15:13:00,4,DL834,DL,Delta Airlines,31247,93226,
297,,,18:05:00,6,1:15:00,19:20:00,6,DL1039,DL,Delta Airlines,31247,,
298,,,20:59:00,4,1:21:00,22:20:00,4,DL1011,DL,Delta Airlines,31247,97516,
299,,,17:50:00,0,14:55:00,8:45:00,1,VS3926,VS,Virgin Atlantic,106112,,1081901
300,,,17:50:00,1,14:55:00,8:45:00,2,VS3926,VS,Virgin Atlantic,106112,,
301,,,17:50:00,6,14:55:00,8:45:00,0,VS3926,VS,Virgin Atlantic,106112,,
302,,,17:50:00,2,14:55:00,8:45:00,3,VS3926,VS,Virgin Atlantic,106112,304433,
303,,,17:50:00,3,14:55:00,8:45:00,4,VS3926,VS,Virgin Atlantic,111489,,734764
304,,,17:50:00,4,14:55:00,8:45:00,5,VS3926,VS,Virgin Atlantic,111489,,
305,,,17:50:00,5,14:55:00,8:45:00,6,VS3926,VS,Virgin Atlantic,111489,,
306,,,17:50:00,0,14:55:00,8:45:00,1,DL194,DL,Delta Airlines,162960,,544862
307,,,17:50:00,2,14:55:00,8:45:00,3,DL194,DL,Delta Airlines,163568,,
308,,,17:50:00,1,14:55:00,8:45:00,2,DL194,DL,Delta Airlines,163568,,
309,,,17:50:00,6,14:55:00,8:45:00,0,DL194,DL,Delta Airlines,163568,,
310,,,17:50:00,0,14:55:00,8:45:00,1,KL6035,KL,KLM,164479,,
311,,,17:50:00,0,14:55:00,8:45:00,1,AF3601,AF,Air France,164479,,
312,,,17:50:00,3,14:55:00,8:45:00,4,DL194,DL,Delta Airlines,168050,,727330
313,,,17:50:00,5,14:55:00,8:45:00,6,DL194,DL,Delta Airlines,168050,,
314,,,17:50:00,4,14:55:00,8:45:00,5,DL194,DL,Delta Airlines,168050,,
315,,,9:59:00,6,2:10:00,12:09:00,6,WS6313,WS,WestJet,37730,,
316,,,9:59:00,4,2:10:00,12:09:00,4,DL564,DL,Delta Airlines,37730,40545,
317,,,9:59:00,5,2:10:00,12:09:00,5,WS6313,WS,WestJet,37730,,
318,,,14:54:00,5,2:11:00,17:05:00,5,WS6305,WS,WestJet,37730,,
319,,,14:54:00,4,2:11:00,17:05:00,4,DL2204,DL,Delta Airlines,37730,40545,
320,,,14:54:00,6,2:11:00,17:05:00,6,WS6305,WS,WestJet,37730,,
321,,,14:54:00,4,2:11:00,17:05:00,4,WS6305,WS,WestJet,37730,,
322,,,21:45:00,4,2:12:00,23:57:00,4,DL567,DL,Delta Airlines,37730,39681,
323,,,19:20:00,4,2:14:00,21:34:00,4,DL1744,DL,Delta Airlines,37730,40545,
324,,,19:20:00,5,2:14:00,21:34:00,5,WS6302,WS,WestJet,37730,,
325,,,19:20:00,6,2:14:00,21:34:00,6,WS6302,WS,WestJet,37730,,
326,,,6:30:00,6,2:15:00,8:45:00,6,AC8950,AC,Air Canada,37730,,44144
327,,,17:15:00,4,2:15:00,19:30:00,4,AC8956,AC,Air Canada,37730,,52374
328,,,19:40:00,4,2:15:00,21:55:00,4,AC8958,AC,Air Canada,37730,,52374
329,,,11:05:00,6,2:15:00,13:20:00,6,AC8954,AC,Air Canada,37730,,64004
330,,,17:15:00,5,2:15:00,19:30:00,5,UA8109,UA,United Airlines,37730,,
331,,,17:15:00,6,2:15:00,19:30:00,6,AC8956,AC,Air Canada,37730,,44575
332,,,19:40:00,6,2:15:00,21:55:00,6,AC8958,AC,Air Canada,37730,,64004
333,,,6:30:00,4,2:15:00,8:45:00,4,AC8950,AC,Air Canada,37730,,52374
334,,,9:59:00,6,2:10:00,12:09:00,6,DL564,DL,Delta Airlines,37840,,
335,,,21:45:00,6,2:12:00,23:57:00,6,DL567,DL,Delta Airlines,37840,,
336,,,19:20:00,6,2:14:00,21:34:00,6,DL1744,DL,Delta Airlines,37840,,
337,,,6:30:00,6,2:15:00,8:45:00,6,UA8569,UA,United Airlines,37841,,45784
338,,,21:45:00,5,2:12:00,23:57:00,5,DL567,DL,Delta Airlines,37844,40596,
339,,,19:20:00,5,2:14:00,21:34:00,5,DL1744,DL,Delta Airlines,37844,40596,
340,,,9:30:00,2,3:35:00,13:05:00,2,CA111,CA,Air China,40534,,
341,,,16:45:00,0,4:15:00,21:00:00,0,CX331,CX,Cathay Pacific,40549,,85132
342,,,16:45:00,6,4:15:00,21:00:00,6,CX331,CX,Cathay Pacific,40549,,85851
343,,,16:45:00,4,4:15:00,21:00:00,4,CX331,CX,Cathay Pacific,40549,,85132
344,,,16:45:00,5,4:15:00,21:00:00,5,CX331,CX,Cathay Pacific,40549,,85132
345,,,16:45:00,3,4:15:00,21:00:00,3,CX331,CX,Cathay Pacific,40549,,85132
346,,,16:45:00,1,4:15:00,21:00:00,1,CX331,CX,Cathay Pacific,40549,,85132
347,,,12:05:00,4,4:20:00,16:25:00,4,CX335,CX,Cathay Pacific,40549,,85132
348,,,12:05:00,6,4:20:00,16:25:00,6,CX335,CX,Cathay Pacific,40549,,85851
349,,,12:05:00,3,4:20:00,16:25:00,3,CX335,CX,Cathay Pacific,40549,,85132
350,,,12:05:00,5,4:20:00,16:25:00,5,CX335,CX,Cathay Pacific,40549,,85132
351,,,12:05:00,1,4:20:00,16:25:00,1,CX335,CX,Cathay Pacific,40549,,85132
352,,,16:45:00,2,4:15:00,21:00:00,2,CX331,CX,Cathay Pacific,40558,,85132
353,,,12:05:00,2,4:20:00,16:25:00,2,CX335,CX,Cathay Pacific,40558,,85132
354,,,12:05:00,0,4:20:00,16:25:00,0,CX335,CX,Cathay Pacific,40558,,85132
355,,,9:30:00,2,3:35:00,13:05:00,2,CX6111,CX,Cathay Pacific,48389,,
356,,,12:05:00,3,4:20:00,16:25:00,3,CA6503,CA,Air China,57641,,
357,,,12:05:00,5,4:20:00,16:25:00,5,CA6503,CA,Air China,57641,,
358,,,12:05:00,2,4:20:00,16:25:00,2,CA6503,CA,Air China,58061,,
359,,,23:50:00,5,11:25:00,11:15:00,6,AF393,AF,Air France,89835,138128,516857
360,,,9:00:00,4,3:20:00,12:20:00,4,CA1321,CA,Air China,43312,,
361,,,14:00:00,4,3:20:00,17:20:00,4,CA1327,CA,Air China,43312,,
362,,,14:00:00,5,3:20:00,17:20:00,5,CA1327,CA,Air China,43312,,
363,,,10:00:00,4,3:20:00,13:20:00,4,CA1317,CA,Air China,43312,,
364,,,19:00:00,4,3:20:00,22:20:00,4,CA1379,CA,Air China,43312,,
365,,,10:00:00,5,3:20:00,13:20:00,5,CA1317,CA,Air China,43312,,
366,,,9:00:00,5,3:20:00,12:20:00,5,CA1321,CA,Air China,43312,,
367,,,19:00:00,5,3:20:00,22:20:00,5,CA1379,CA,Air China,43312,,
368,,,12:00:00,4,3:20:00,15:20:00,4,CA1339,CA,Air China,43312,,
369,,,15:00:00,5,3:20:00,18:20:00,5,CA1301,CA,Air China,43312,,
370,,,8:00:00,5,3:25:00,11:25:00,5,CA1351,CA,Air China,43312,,
371,,,8:00:00,4,3:25:00,11:25:00,4,CA1351,CA,Air China,43312,,
372,,,9:00:00,6,3:20:00,12:20:00,6,CA1321,CA,Air China,43671,,
373,,,10:00:00,3,3:20:00,13:20:00,3,CA1317,CA,Air China,43671,,
374,,,15:00:00,6,3:20:00,18:20:00,6,CA1301,CA,Air China,43671,,
375,,,14:00:00,6,3:20:00,17:20:00,6,CA1327,CA,Air China,43671,,
376,,,8:00:00,3,3:25:00,11:25:00,3,CA1351,CA,Air China,43671,,
377,,,1:15:00,5,6:15:00,7:30:00,5,LH721,LH,Lufthansa,239646,313224,577702
378,,,20:30:00,0,3:15:00,23:45:00,0,CA4106,CA,Air China,11042,,
382,,,20:30:00,3,3:15:00,23:45:00,3,CA4106,CA,Air China,11723,,
383,,,20:30:00,1,3:15:00,23:45:00,1,CA4106,CA,Air China,11723,,
384,,,20:30:00,2,3:15:00,23:45:00,2,CA4106,CA,Air China,11723,,
390,,,16:30:00,1,3:05:00,19:35:00,1,CA1407,CA,Air China,12404,,
391,,,16:30:00,2,3:05:00,19:35:00,2,CA1407,CA,Air China,12404,,
392,,,20:30:00,5,3:15:00,23:45:00,5,CA4106,CA,Air China,12404,,
393,,,18:30:00,2,3:25:00,21:55:00,2,CA4104,CA,Air China,12404,,
394,,,19:30:00,3,3:25:00,22:55:00,3,CA4110,CA,Air China,12404,,
395,,,19:30:00,2,3:25:00,22:55:00,2,CA4110,CA,Air China,12404,,
396,,,19:30:00,0,3:25:00,22:55:00,0,CA4110,CA,Air China,12404,,
397,,,18:30:00,1,3:25:00,21:55:00,1,CA4104,CA,Air China,12404,,
398,,,18:30:00,0,3:25:00,21:55:00,0,CA4104,CA,Air China,12404,,
399,,,18:30:00,3,3:25:00,21:55:00,3,CA4104,CA,Air China,12404,,
400,,,19:30:00,1,3:25:00,22:55:00,1,CA4110,CA,Air China,12404,,
401,,,15:30:00,2,3:10:00,18:40:00,2,CA4116,CA,Air China,13085,,
402,,,15:30:00,1,3:10:00,18:40:00,1,CA4116,CA,Air China,13085,,
403,,,8:55:00,4,5:20:00,14:15:00,4,EK215,EK,Emirates,140540,,562104
404,,,8:55:00,3,5:20:00,14:15:00,3,EK215,EK,Emirates,140540,,560607
405,,,8:55:00,5,5:20:00,14:15:00,5,EK215,EK,Emirates,140540,,558468
406,,,8:55:00,1,5:20:00,14:15:00,1,EK215,EK,Emirates,140540,,778976
407,,,8:55:00,0,5:20:00,14:15:00,0,EK215,EK,Emirates,140540,,778976
408,,,8:55:00,2,5:20:00,14:15:00,2,EK215,EK,Emirates,140540,,702927
409,,,8:55:00,6,5:20:00,14:15:00,6,EK215,EK,Emirates,140540,,560077
410,,,9:55:00,3,5:50:00,15:45:00,3,EK235,EK,Emirates,118002,,499836
411,,,9:55:00,0,5:50:00,15:45:00,0,EK235,EK,Emirates,118002,,497937
412,,,9:55:00,2,5:50:00,15:45:00,2,EK235,EK,Emirates,139705,,497937
413,,,9:55:00,5,5:50:00,15:45:00,5,EK235,EK,Emirates,139705,,649366
414,,,9:55:00,6,5:50:00,15:45:00,6,EK235,EK,Emirates,139705,,759461
415,,,9:55:00,1,5:50:00,15:45:00,1,EK235,EK,Emirates,150040,,418668
416,,,15:45:00,6,4:30:00,20:15:00,6,EK5,EK,Emirates,46035,,
417,,,1:25:00,5,4:50:00,6:15:00,5,BA106,BA,British Airways,47433,,
418,,,1:25:00,6,4:50:00,6:15:00,6,BA106,BA,British Airways,47433,,
419,,,9:20:00,0,4:55:00,14:15:00,0,BA108,BA,British Airways,47433,,
420,,,14:15:00,6,4:25:00,18:40:00,6,EK3,EK,Emirates,50782,,
421,,,2:30:00,2,4:35:00,7:05:00,2,EK7,EK,Emirates,50782,,
422,,,2:30:00,1,4:35:00,7:05:00,1,EK7,EK,Emirates,50782,,337758
423,,,11:25:00,5,4:45:00,16:10:00,5,EK31,EK,Emirates,50782,,
424,,,11:25:00,6,4:45:00,16:10:00,6,EK31,EK,Emirates,50782,,337758
425,,,11:25:00,1,4:45:00,16:10:00,1,EK31,EK,Emirates,50782,,432730
426,,,9:40:00,1,4:45:00,14:25:00,1,EK29,EK,Emirates,50782,,432730
427,,,11:25:00,2,4:45:00,16:10:00,2,EK31,EK,Emirates,51025,,281824
428,,,14:15:00,3,4:25:00,18:40:00,3,EK3,EK,Emirates,55082,,432905
429,,,14:15:00,2,4:25:00,18:40:00,2,EK3,EK,Emirates,55082,,281824
430,,,14:15:00,0,4:25:00,18:40:00,0,EK3,EK,Emirates,55082,,
431,,,14:15:00,1,4:25:00,18:40:00,1,EK3,EK,Emirates,55082,,337758
432,,,15:45:00,3,4:30:00,20:15:00,3,EK5,EK,Emirates,55082,,337445
433,,,15:45:00,2,4:30:00,20:15:00,2,EK5,EK,Emirates,55082,,281824
434,,,15:45:00,5,4:30:00,20:15:00,5,EK5,EK,Emirates,55082,,337758
435,,,2:30:00,4,4:35:00,7:05:00,4,EK7,EK,Emirates,55082,,432730
436,,,7:45:00,1,4:40:00,12:25:00,1,EK1,EK,Emirates,55082,,432730
437,,,7:45:00,2,4:40:00,12:25:00,2,EK1,EK,Emirates,55082,,337758
438,,,11:25:00,3,4:45:00,16:10:00,3,EK31,EK,Emirates,55082,,
439,,,9:40:00,2,4:45:00,14:25:00,2,EK29,EK,Emirates,55082,,281824
440,,,9:40:00,5,4:45:00,14:25:00,5,EK29,EK,Emirates,55082,,
441,,,0:40:00,6,5:15:00,5:55:00,6,AF655,AF,Air France,47422,103651,301132
442,,,0:40:00,5,5:15:00,5:55:00,5,AF655,AF,Air France,49793,105724,301132
443,,,0:40:00,4,5:15:00,5:55:00,4,AF655,AF,Air France,53258,108746,301132
444,,,0:40:00,2,5:15:00,5:55:00,2,AF655,AF,Air France,54444,115222,301132
445,,,0:40:00,1,5:15:00,5:55:00,1,AF655,AF,Air France,54444,115222,301132
446,,,0:40:00,0,5:15:00,5:55:00,0,AF655,AF,Air France,54444,115222,301132
447,,,8:20:00,4,5:10:00,13:30:00,4,EK73,EK,Emirates,54896,,282493
448,,,8:20:00,0,5:10:00,13:30:00,0,EK73,EK,Emirates,54896,,
449,,,8:20:00,2,5:10:00,13:30:00,2,EK73,EK,Emirates,54896,,372070
450,,,8:20:00,6,5:10:00,13:30:00,6,EK73,EK,Emirates,54896,,
451,,,8:20:00,1,5:10:00,13:30:00,1,EK73,EK,Emirates,54896,,277662
452,,,14:40:00,0,5:20:00,20:00:00,0,EK75,EK,Emirates,54896,,277669
453,,,14:40:00,5,5:20:00,20:00:00,5,EK75,EK,Emirates,54896,,375380
454,,,4:05:00,6,5:20:00,9:25:00,6,EK71,EK,Emirates,54896,,370804
455,,,14:40:00,4,5:20:00,20:00:00,4,EK75,EK,Emirates,54896,,282493
456,,,14:40:00,3,5:20:00,20:00:00,3,EK75,EK,Emirates,54896,,
457,,,4:05:00,1,5:20:00,9:25:00,1,EK71,EK,Emirates,54896,,373122
458,,,4:05:00,5,5:20:00,9:25:00,5,EK71,EK,Emirates,54896,,440747
459,,,4:05:00,4,5:20:00,9:25:00,4,EK71,EK,Emirates,54896,,375380
460,,,4:05:00,3,5:20:00,9:25:00,3,EK71,EK,Emirates,54896,,544539
461,,,14:40:00,6,5:20:00,20:00:00,6,EK75,EK,Emirates,54896,,410093
462,,,14:40:00,1,5:20:00,20:00:00,1,EK75,EK,Emirates,54896,,370804
463,,,14:40:00,2,5:20:00,20:00:00,2,EK75,EK,Emirates,54896,,276826
464,,,4:05:00,2,5:20:00,9:25:00,2,EK71,EK,Emirates,54896,,276826
465,,,0:40:00,3,5:15:00,5:55:00,3,AF655,AF,Air France,57818,118158,301132
466,,,0:55:00,5,5:00:00,5:55:00,5,KL428,KL,KLM,53152,,287489
467,,,0:55:00,6,5:00:00,5:55:00,6,KL428,KL,KLM,53152,,287489
468,,,4:40:00,6,5:10:00,9:50:00,6,KL419,KL,KLM,53152,,327814
469,,,8:05:00,0,5:10:00,13:15:00,0,EK147,EK,Emirates,55899,,396710
470,,,8:05:00,3,5:10:00,13:15:00,3,EK147,EK,Emirates,55899,,263367
471,,,8:05:00,2,5:10:00,13:15:00,2,EK147,EK,Emirates,55899,,396710
472,,,8:05:00,5,5:10:00,13:15:00,5,EK147,EK,Emirates,55899,,470193
473,,,8:05:00,1,5:10:00,13:15:00,1,EK147,EK,Emirates,55899,,263367
474,,,8:05:00,6,5:10:00,13:15:00,6,EK147,EK,Emirates,55899,,265636
475,,,8:05:00,4,5:10:00,13:15:00,4,EK147,EK,Emirates,55899,,303281
476,,,14:45:00,4,5:15:00,20:00:00,4,EK149,EK,Emirates,55899,,268142
477,,,14:45:00,3,5:15:00,20:00:00,3,EK149,EK,Emirates,55899,,263367
478,,,14:45:00,5,5:15:00,20:00:00,5,EK149,EK,Emirates,55899,,
479,,,14:45:00,6,5:15:00,20:00:00,6,EK149,EK,Emirates,55899,,265636
480,,,14:45:00,2,5:15:00,20:00:00,2,EK149,EK,Emirates,55899,,427364
481,,,14:45:00,0,5:15:00,20:00:00,0,EK149,EK,Emirates,55899,,372359
482,,,14:45:00,1,5:15:00,20:00:00,1,EK149,EK,Emirates,55899,,263367
483,,,0:55:00,4,5:00:00,5:55:00,4,KL428,KL,KLM,56400,,287489
484,,,4:40:00,4,5:10:00,9:50:00,4,KL419,KL,KLM,56400,,287489
485,,,0:55:00,2,5:00:00,5:55:00,2,KL428,KL,KLM,59555,,287489
486,,,0:55:00,0,5:00:00,5:55:00,0,KL428,KL,KLM,59555,,287489
487,,,0:55:00,1,5:00:00,5:55:00,1,KL428,KL,KLM,59555,,287489
488,,,4:40:00,1,5:10:00,9:50:00,1,KL419,KL,KLM,59555,,287489
489,,,0:55:00,3,5:00:00,5:55:00,3,KL428,KL,KLM,62803,,287489
490,,,2:50:00,0,7:00:00,9:50:00,0,EK221,EK,Emirates,115906,,574713
491,,,2:50:00,4,7:00:00,9:50:00,4,EK221,EK,Emirates,120097,,465375
492,,,2:50:00,1,7:00:00,9:50:00,1,EK221,EK,Emirates,120097,,
493,,,2:50:00,3,7:00:00,9:50:00,3,EK221,EK,Emirates,120600,,599243
494,,,2:50:00,2,7:00:00,9:50:00,2,EK221,EK,Emirates,120600,,599243
495,,,2:50:00,6,7:00:00,9:50:00,6,EK221,EK,Emirates,142185,,465375
496,,,2:50:00,5,7:00:00,9:50:00,5,EK221,EK,Emirates,143395,,599243
497,,,15:20:00,3,4:45:00,20:05:00,3,EK47,EK,Emirates,52932,,238929
498,,,15:20:00,6,4:45:00,20:05:00,6,EK47,EK,Emirates,52932,,337430
499,,,15:20:00,2,4:45:00,20:05:00,2,EK47,EK,Emirates,52932,,239030
500,,,15:20:00,1,4:45:00,20:05:00,1,EK47,EK,Emirates,52932,,337430
501,,,15:20:00,0,4:45:00,20:05:00,0,EK47,EK,Emirates,52932,,238142
502,,,15:20:00,4,4:45:00,20:05:00,4,EK47,EK,Emirates,52932,,342093
503,,,15:20:00,5,4:45:00,20:05:00,5,EK47,EK,Emirates,52932,,342093
504,,,8:25:00,1,4:50:00,13:15:00,1,EK45,EK,Emirates,52932,,
505,,,8:25:00,5,4:50:00,13:15:00,5,EK45,EK,Emirates,52932,,392521
506,,,8:25:00,6,4:50:00,13:15:00,6,EK45,EK,Emirates,52932,,392521
507,,,8:25:00,0,4:50:00,13:15:00,0,EK45,EK,Emirates,52932,,277517
508,,,8:25:00,3,4:50:00,13:15:00,3,EK45,EK,Emirates,52932,,238929
509,,,8:25:00,4,4:50:00,13:15:00,4,EK45,EK,Emirates,52932,,435264
510,,,3:45:00,5,5:05:00,8:50:00,5,EK43,EK,Emirates,52932,,342093
511,,,3:45:00,4,5:05:00,8:50:00,4,EK43,EK,Emirates,52932,,342093
512,,,3:45:00,6,5:05:00,8:50:00,6,EK43,EK,Emirates,52932,,
513,,,3:45:00,1,5:05:00,8:50:00,1,EK43,EK,Emirates,52932,,337430
514,,,3:45:00,3,5:05:00,8:50:00,3,EK43,EK,Emirates,52932,,238929
515,,,3:45:00,2,5:05:00,8:50:00,2,EK43,EK,Emirates,52932,,239030
516,,,8:25:00,2,4:50:00,13:15:00,2,EK45,EK,Emirates,53188,,239030
517,,,3:45:00,0,5:05:00,8:50:00,0,EK43,EK,Emirates,53893,,238142
518,,,0:50:00,4,5:05:00,5:55:00,4,LH631,LH,Lufthansa,63791,144538,289631
519,,,0:50:00,5,5:05:00,5:55:00,5,LH631,LH,Lufthansa,66211,144538,
520,,,0:50:00,1,5:05:00,5:55:00,1,LH631,LH,Lufthansa,73561,144538,321781
521,,,0:50:00,4,5:05:00,5:55:00,4,LH631,LH,Lufthansa,73594,144538,289631
523,,,4:50:00,4,3:45:00,8:35:00,4,PC741,PC,Pegasus Airlines,24083,,
524,,,4:50:00,2,3:45:00,8:35:00,2,PC741,PC,Pegasus Airlines,27640,,
527,,,4:50:00,3,3:45:00,8:35:00,3,PC7241,PC,Pegasus Airlines,31289,,
528,,,4:50:00,1,3:45:00,8:35:00,1,PC741,PC,Pegasus Airlines,31289,,
529,,,4:50:00,6,3:45:00,8:35:00,6,PC741,PC,Pegasus Airlines,31289,,
530,,,6:00:00,3,5:00:00,11:00:00,3,PC1739,PC,Pegasus Airlines,31289,,
532,,,4:50:00,0,3:45:00,8:35:00,0,PC741,PC,Pegasus Airlines,35850,,
533,,,3:15:00,6,3:50:00,7:05:00,6,TK7687,TK,Turkish Airlines,36533,,
534,,,3:15:00,5,3:50:00,7:05:00,5,TK7687,TK,Turkish Airlines,36533,,
537,,,3:15:00,4,3:50:00,7:05:00,4,TK7687,TK,Turkish Airlines,41711,,
539,,,9:15:00,6,3:50:00,13:05:00,6,FZ751,FZ,flydubai,43460,,210050
545,,,21:20:00,1,3:55:00,1:15:00,2,FZ755,FZ,flydubai,50338,,
546,,,21:20:00,5,3:55:00,1:15:00,6,FZ755,FZ,flydubai,50338,,210512
549,,,10:50:00,5,4:35:00,15:25:00,5,SG6,SG,SpiceJet,15361,,
550,,,12:50:00,5,5:30:00,18:20:00,5,IX142,IX,Air India Express,15585,,
551,,,12:50:00,6,5:30:00,18:20:00,6,IX142,IX,Air India Express,15585,,
555,,,10:50:00,4,4:35:00,15:25:00,4,SG6,SG,SpiceJet,16391,,
556,,,10:50:00,3,4:35:00,15:25:00,3,SG6,SG,SpiceJet,16451,,
557,,,10:50:00,6,4:35:00,15:25:00,6,SG6,SG,SpiceJet,16451,,
558,,,22:20:00,5,4:40:00,3:00:00,6,SG12,SG,SpiceJet,16451,,
559,,,0:05:00,6,4:40:00,4:45:00,6,AI996,AI,Air India,16717,,52083
561,,,12:50:00,4,5:30:00,18:20:00,4,IX142,IX,Air India Express,17323,,
562,,,12:50:00,3,5:30:00,18:20:00,3,IX142,IX,Air India Express,17323,,
563,,,10:50:00,2,4:35:00,15:25:00,2,SG6,SG,SpiceJet,17600,,
564,,,22:20:00,3,4:40:00,3:00:00,4,SG12,SG,SpiceJet,17600,,
565,,,22:20:00,4,4:40:00,3:00:00,5,SG12,SG,SpiceJet,17600,,
571,,,22:20:00,2,4:40:00,3:00:00,3,SG12,SG,SpiceJet,18748,,
572,,,4:10:00,0,11:30:00,15:40:00,0,EK356,EK,Emirates,360388,,
573,,,10:45:00,0,11:25:00,22:10:00,0,EK358,EK,Emirates,361562,,475204
574,,,4:10:00,2,11:30:00,15:40:00,2,EK356,EK,Emirates,362976,,381626
575,,,4:10:00,5,11:30:00,15:40:00,5,EK356,EK,Emirates,384742,,381296
576,,,10:45:00,5,11:25:00,22:10:00,5,EK358,EK,Emirates,421669,,381623
577,,,20:00:00,4,11:30:00,7:30:00,5,SQ495,SQ,Singapore Airlines,130287,,313907
578,,,20:00:00,5,11:30:00,7:30:00,6,SQ495,SQ,Singapore Airlines,130287,,320852
579,,,20:00:00,3,11:30:00,7:30:00,4,SQ495,SQ,Singapore Airlines,130407,,408869
580,,,9:20:00,4,11:35:00,20:55:00,4,EK352,EK,Emirates,384567,,379928
581,,,9:20:00,3,11:35:00,20:55:00,3,EK352,EK,Emirates,384567,,379928
582,,,3:05:00,3,11:55:00,15:00:00,3,EK354,EK,Emirates,384567,,381368
583,,,3:05:00,4,11:55:00,15:00:00,4,EK354,EK,Emirates,384567,,380805
584,,,9:20:00,2,11:35:00,20:55:00,2,EK352,EK,Emirates,389842,,
585,,,3:05:00,2,11:55:00,15:00:00,2,EK354,EK,Emirates,450858,,381349
586,,,3:40:00,6,13:20:00,17:00:00,6,EK322,EK,Emirates,129094,,
587,,,3:40:00,1,13:20:00,17:00:00,1,EK322,EK,Emirates,129094,,
588,,,3:40:00,0,13:20:00,17:00:00,0,EK322,EK,Emirates,131386,,449266
589,,,3:40:00,2,13:20:00,17:00:00,2,EK322,EK,Emirates,233669,,
590,,,3:40:00,4,13:20:00,17:00:00,4,EK322,EK,Emirates,306591,,
591,,,9:40:00,1,9:35:00,19:15:00,1,EK372,EK,Emirates,99587,,
592,,,2:50:00,2,9:40:00,12:30:00,2,EK384,EK,Emirates,99587,,
593,,,9:40:00,6,9:35:00,19:15:00,6,EK372,EK,Emirates,100138,,394217
594,,,9:40:00,0,9:35:00,19:15:00,0,EK372,EK,Emirates,395772,,394184
595,,,2:50:00,4,9:40:00,12:30:00,4,EK384,EK,Emirates,405025,,394217
596,,,2:50:00,1,9:40:00,12:30:00,1,EK384,EK,Emirates,411669,,394217
597,,,8:30:00,1,5:55:00,14:25:00,1,B65007,B6,Jetblue Airways,90349,,
598,,,8:30:00,3,5:55:00,14:25:00,3,B65007,B6,Jetblue Airways,90349,,
599,,,8:30:00,4,5:55:00,14:25:00,4,B65007,B6,Jetblue Airways,90349,,
600,,,8:30:00,5,5:55:00,14:25:00,5,B65007,B6,Jetblue Airways,90349,,
601,,,8:30:00,0,5:55:00,14:25:00,0,B65007,B6,Jetblue Airways,90349,,
602,,,2:50:00,4,6:00:00,8:50:00,4,B65009,B6,Jetblue Airways,90349,,
603,,,2:50:00,1,6:00:00,8:50:00,1,B65009,B6,Jetblue Airways,90349,,
604,,,2:50:00,3,6:00:00,8:50:00,3,B65009,B6,Jetblue Airways,90349,,
605,,,2:50:00,0,6:00:00,8:50:00,0,B65009,B6,Jetblue Airways,91977,,
606,,,2:50:00,5,6:00:00,8:50:00,5,B65009,B6,Jetblue Airways,96647,,
607,,,8:30:00,2,5:55:00,14:25:00,2,EK201,EK,Emirates,101394,,480653
608,,,8:30:00,3,5:55:00,14:25:00,3,EK201,EK,Emirates,101394,,480653
609,,,8:30:00,1,5:55:00,14:25:00,1,EK201,EK,Emirates,101394,,480653
610,,,2:50:00,3,6:00:00,8:50:00,3,EK203,EK,Emirates,101394,,480653
611,,,2:50:00,1,6:00:00,8:50:00,1,EK203,EK,Emirates,101394,,624179
612,,,8:30:00,4,5:55:00,14:25:00,4,EK201,EK,Emirates,101775,,480653
613,,,2:50:00,0,6:00:00,8:50:00,0,EK203,EK,Emirates,103229,,624179
614,,,8:30:00,5,5:55:00,14:25:00,5,EK201,EK,Emirates,116443,,479967
615,,,8:30:00,0,5:55:00,14:25:00,0,EK201,EK,Emirates,116443,,480518
616,,,8:30:00,6,5:55:00,14:25:00,6,EK201,EK,Emirates,116443,,766801
617,,,2:50:00,6,6:00:00,8:50:00,6,EK203,EK,Emirates,116443,,624053
618,,,2:50:00,4,6:00:00,8:50:00,4,EK203,EK,Emirates,116832,,400776
619,,,2:50:00,2,6:00:00,8:50:00,2,EK203,EK,Emirates,137673,,480518
620,,,2:50:00,5,6:00:00,8:50:00,5,EK203,EK,Emirates,138228,,479967
621,,,8:30:00,2,11:15:00,19:45:00,2,EK448,EK,Emirates,96812,,572060
