,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
311,,,14:55:00,2,2:15:00,17:10:00,2,G82513,G8,Go First,5241,,
312,,,9:25:00,2,2:15:00,11:40:00,2,G8173,G8,Go First,5241,,
313,,,9:25:00,6,2:15:00,11:40:00,6,G8173,G8,Go First,5715,,
314,,,9:20:00,0,2:00:00,11:20:00,0,SG8185,SG,SpiceJet,5739,,
315,,,20:25:00,0,2:10:00,22:35:00,0,SG8190,SG,SpiceJet,5739,,
316,,,9:20:00,1,2:00:00,11:20:00,1,SG8185,SG,SpiceJet,5794,,
317,,,20:25:00,1,2:10:00,22:35:00,1,SG8190,SG,SpiceJet,5794,,
318,,,20:25:00,2,2:10:00,22:35:00,2,SG8190,SG,SpiceJet,5794,,
319,,,9:25:00,6,1:55:00,11:20:00,6,SG8185,SG,SpiceJet,5852,,
320,,,18:25:00,0,2:10:00,20:35:00,0,G81171,G8,Go First,6094,,
321,,,20:35:00,6,2:10:00,22:45:00,6,G8275,G8,Go First,6206,,
322,,,20:35:00,0,2:10:00,22:45:00,0,G8275,G8,Go First,6206,,
323,,,9:25:00,0,2:15:00,11:40:00,0,G8173,G8,Go First,6206,,
324,,,14:55:00,0,2:15:00,17:10:00,0,G82513,G8,Go First,6206,,
325,,,15:30:00,2,1:55:00,17:25:00,2,I5768,I5,AirAsia India,6326,,
326,,,15:30:00,1,1:55:00,17:25:00,1,I5768,I5,AirAsia India,6326,,
327,,,15:30:00,0,1:55:00,17:25:00,0,I5768,I5,AirAsia India,6326,,
328,,,4:10:00,6,2:05:00,6:15:00,6,I5764,I5,AirAsia India,6326,,
329,,,4:10:00,2,2:05:00,6:15:00,2,I5764,I5,AirAsia India,6326,,
330,,,4:10:00,1,2:05:00,6:15:00,1,I5764,I5,AirAsia India,6326,,
331,,,8:00:00,4,2:00:00,10:00:00,4,UK725,UK,Vistara,9070,,
332,,,8:00:00,6,2:00:00,10:00:00,6,UK725,UK,Vistara,9070,,
333,,,8:00:00,5,2:00:00,10:00:00,5,UK725,UK,Vistara,9253,,
334,,,8:00:00,1,2:00:00,10:00:00,1,UK725,UK,Vistara,9253,,
335,,,8:00:00,2,2:00:00,10:00:00,2,UK725,UK,Vistara,9253,,
336,,,8:00:00,3,2:00:00,10:00:00,3,UK725,UK,Vistara,9253,,
337,,,6:30:00,6,2:00:00,8:30:00,6,SG8903,SG,SpiceJet,9254,,
338,,,6:30:00,1,2:00:00,8:30:00,1,SG8903,SG,SpiceJet,9254,,
339,,,6:30:00,5,2:00:00,8:30:00,5,SG8903,SG,SpiceJet,9254,,
340,,,6:30:00,0,2:00:00,8:30:00,0,SG8903,SG,SpiceJet,9254,,
341,,,6:30:00,3,2:00:00,8:30:00,3,SG8903,SG,SpiceJet,9254,,
342,,,6:30:00,2,2:00:00,8:30:00,2,SG8903,SG,SpiceJet,9254,,
343,,,13:05:00,3,2:15:00,15:20:00,3,SG8187,SG,SpiceJet,9254,,
344,,,13:05:00,5,2:15:00,15:20:00,5,SG8187,SG,SpiceJet,9254,,
345,,,13:05:00,2,2:15:00,15:20:00,2,SG8187,SG,SpiceJet,9254,,
346,,,13:05:00,4,2:15:00,15:20:00,4,SG8187,SG,SpiceJet,9254,,
347,,,13:05:00,0,2:15:00,15:20:00,0,SG8187,SG,SpiceJet,9254,,
348,,,13:05:00,1,2:15:00,15:20:00,1,SG8187,SG,SpiceJet,9254,,
349,,,13:05:00,6,2:15:00,15:20:00,6,SG8187,SG,SpiceJet,9254,,
350,,,11:00:00,5,2:40:00,13:40:00,5,SG3757,SG,SpiceJet,9254,,
351,,,11:00:00,3,2:40:00,13:40:00,3,SG3757,SG,SpiceJet,9254,,
352,,,11:00:00,6,2:40:00,13:40:00,6,SG3757,SG,SpiceJet,9254,,
353,,,11:20:00,5,1:55:00,13:15:00,5,AI879,AI,Air India,9256,,21127
354,,,11:20:00,6,1:55:00,13:15:00,6,AI879,AI,Air India,9256,,42794
355,,,11:20:00,2,1:55:00,13:15:00,2,AI879,AI,Air India,9256,,20785
356,,,15:20:00,5,2:25:00,17:45:00,5,UK721,UK,Vistara,9975,10638,32809
357,,,9:40:00,5,2:25:00,12:05:00,5,UK741,UK,Vistara,9975,12620,32809
358,,,9:40:00,1,2:25:00,12:05:00,1,UK741,UK,Vistara,9975,14761,32809
359,,,9:40:00,3,2:25:00,12:05:00,3,UK741,UK,Vistara,9975,14761,28957
360,,,9:40:00,2,2:25:00,12:05:00,2,UK741,UK,Vistara,9975,21341,32809
361,,,9:40:00,6,2:25:00,12:05:00,6,UK741,UK,Vistara,9975,14761,32809
362,,,9:40:00,4,2:25:00,12:05:00,4,UK741,UK,Vistara,9975,14761,32809
363,,,15:20:00,1,2:25:00,17:45:00,1,UK721,UK,Vistara,10157,14761,46078
364,,,9:40:00,0,2:25:00,12:05:00,0,UK741,UK,Vistara,10157,14761,29160
365,,,15:20:00,3,2:25:00,17:45:00,3,UK721,UK,Vistara,10157,14761,28957
366,,,15:20:00,2,2:25:00,17:45:00,2,UK721,UK,Vistara,10157,14761,53675
367,,,15:20:00,4,2:25:00,17:45:00,4,UK721,UK,Vistara,10157,19201,32809
368,,,15:20:00,0,2:25:00,17:45:00,0,UK721,UK,Vistara,10157,24444,36120
369,,,10:20:00,0,2:15:00,12:35:00,0,SG8152,SG,SpiceJet,10158,,
370,,,10:20:00,4,2:15:00,12:35:00,4,SG8152,SG,SpiceJet,10158,,
371,,,10:20:00,1,2:15:00,12:35:00,1,SG8152,SG,SpiceJet,10158,,
372,,,10:20:00,3,2:15:00,12:35:00,3,SG8152,SG,SpiceJet,10158,,
373,,,10:20:00,6,2:15:00,12:35:00,6,SG8152,SG,SpiceJet,10158,,
374,,,10:20:00,5,2:15:00,12:35:00,5,SG8152,SG,SpiceJet,10158,,
375,,,10:20:00,2,2:15:00,12:35:00,2,SG8152,SG,SpiceJet,10158,,
376,,,9:30:00,5,2:35:00,12:05:00,5,AI889,AI,Air India,10159,,29665
377,,,9:30:00,2,2:35:00,12:05:00,2,AI889,AI,Air India,10159,,29130
378,,,9:30:00,3,2:35:00,12:05:00,3,AI889,AI,Air India,10159,,29130
379,,,9:30:00,6,2:35:00,12:05:00,6,AI889,AI,Air India,10159,,29665
380,,,9:30:00,4,2:35:00,12:05:00,4,AI889,AI,Air India,10159,,29130
381,,,16:15:00,5,1:55:00,18:10:00,5,I5713,I5,AirAsia India,9417,,
382,,,5:30:00,5,2:15:00,7:45:00,5,AI485,AI,Air India,9441,,22207
383,,,5:30:00,3,2:15:00,7:45:00,3,AI485,AI,Air India,9525,,22207
384,,,15:00:00,1,2:20:00,17:20:00,1,AI451,AI,Air India,9525,,22207
385,,,16:15:00,2,1:55:00,18:10:00,2,I5713,I5,AirAsia India,9911,,
386,,,16:15:00,3,1:55:00,18:10:00,3,I5713,I5,AirAsia India,9911,,
387,,,16:15:00,1,1:55:00,18:10:00,1,I5713,I5,AirAsia India,9911,,
388,,,16:15:00,4,1:55:00,18:10:00,4,I5713,I5,AirAsia India,9911,,
389,,,16:15:00,6,1:55:00,18:10:00,6,I5713,I5,AirAsia India,9911,,
390,,,5:05:00,2,2:20:00,7:25:00,2,6E2719,6E,IndiGo,9911,,
391,,,5:05:00,1,2:20:00,7:25:00,1,6E2719,6E,IndiGo,9911,,
392,,,5:05:00,6,2:20:00,7:25:00,6,6E2719,6E,IndiGo,9911,,
393,,,5:05:00,5,2:20:00,7:25:00,5,6E2719,6E,IndiGo,9911,,
394,,,5:05:00,3,2:20:00,7:25:00,3,6E2719,6E,IndiGo,9911,,
395,,,5:05:00,4,2:20:00,7:25:00,4,6E2719,6E,IndiGo,9911,,
396,,,19:35:00,4,2:25:00,22:00:00,4,6E2028,6E,IndiGo,9911,,
397,,,19:35:00,1,2:25:00,22:00:00,1,6E2028,6E,IndiGo,9911,,
398,,,19:35:00,5,2:25:00,22:00:00,5,6E2028,6E,IndiGo,9911,,
399,,,19:35:00,2,2:25:00,22:00:00,2,6E2028,6E,IndiGo,9911,,
400,,,19:35:00,3,2:25:00,22:00:00,3,6E2028,6E,IndiGo,9911,,
401,,,19:35:00,6,2:25:00,22:00:00,6,6E2028,6E,IndiGo,9911,,
402,,,19:35:00,0,2:25:00,22:00:00,0,6E2028,6E,IndiGo,9911,,
403,,,5:05:00,0,2:20:00,7:25:00,0,6E2719,6E,IndiGo,10268,,
404,,,8:00:00,2,1:10:00,9:10:00,2,UK697,UK,Vistara,6546,7937,17087
405,,,13:40:00,6,1:10:00,14:50:00,6,UK691,UK,Vistara,6546,9795,17278
406,,,13:40:00,4,1:10:00,14:50:00,4,UK691,UK,Vistara,6546,8596,17087
407,,,8:00:00,4,1:10:00,9:10:00,4,UK697,UK,Vistara,6546,7937,17087
408,,,13:40:00,2,1:10:00,14:50:00,2,UK691,UK,Vistara,6546,8596,17087
409,,,8:00:00,6,1:10:00,9:10:00,6,UK697,UK,Vistara,6546,7937,17278
410,,,8:00:00,5,1:10:00,9:10:00,5,UK697,UK,Vistara,6546,8417,21401
411,,,13:40:00,0,1:10:00,14:50:00,0,UK691,UK,Vistara,6546,8424,21401
412,,,13:40:00,5,1:10:00,14:50:00,5,UK691,UK,Vistara,6546,8596,21401
413,,,8:00:00,0,1:10:00,9:10:00,0,UK697,UK,Vistara,6546,8244,21401
414,,,19:20:00,3,1:30:00,20:50:00,3,SG2933,SG,SpiceJet,6728,,
415,,,8:00:00,1,1:10:00,9:10:00,1,UK697,UK,Vistara,6729,7937,21401
416,,,13:40:00,1,1:10:00,14:50:00,1,UK691,UK,Vistara,6729,8596,21401
417,,,8:00:00,3,1:10:00,9:10:00,3,UK697,UK,Vistara,6729,7937,17087
418,,,13:40:00,3,1:10:00,14:50:00,3,UK691,UK,Vistara,6729,8596,17425
419,,,21:15:00,0,1:10:00,22:25:00,0,AI479,AI,Air India,6730,,17201
420,,,21:15:00,5,1:10:00,22:25:00,5,AI479,AI,Air India,6730,,17200
421,,,21:15:00,2,1:10:00,22:25:00,2,AI479,AI,Air India,6730,,17200
422,,,21:15:00,3,1:10:00,22:25:00,3,AI479,AI,Air India,6730,,17537
423,,,21:15:00,1,1:10:00,22:25:00,1,AI479,AI,Air India,6730,,17200
424,,,21:15:00,6,1:10:00,22:25:00,6,AI479,AI,Air India,6730,,17200
425,,,21:15:00,4,1:10:00,22:25:00,4,AI479,AI,Air India,6730,,17200
426,,,22:10:00,0,1:15:00,23:25:00,0,6E2054,6E,IndiGo,7124,,
427,,,22:10:00,3,1:15:00,23:25:00,3,6E2054,6E,IndiGo,7124,,
428,,,5:00:00,3,3:15:00,8:15:00,3,6E2105,6E,IndiGo,10631,,
429,,,5:00:00,1,3:15:00,8:15:00,1,6E2105,6E,IndiGo,11235,,
430,,,5:00:00,4,3:15:00,8:15:00,4,6E2105,6E,IndiGo,11235,,
431,,,5:00:00,2,3:15:00,8:15:00,2,6E2105,6E,IndiGo,11235,,
432,,,5:00:00,5,3:15:00,8:15:00,5,6E2105,6E,IndiGo,11235,,
433,,,5:00:00,6,3:15:00,8:15:00,6,6E2105,6E,IndiGo,11839,,
434,,,5:00:00,0,3:15:00,8:15:00,0,6E2105,6E,IndiGo,12442,,
435,,,5:15:00,0,1:45:00,7:00:00,0,AI497,AI,Air India,8036,,20068
436,,,5:15:00,4,1:45:00,7:00:00,4,AI497,AI,Air India,8179,,20068
437,,,5:15:00,3,1:45:00,7:00:00,3,AI497,AI,Air India,8179,,20068
438,,,5:15:00,6,1:45:00,7:00:00,6,AI497,AI,Air India,8179,,20068
439,,,5:15:00,1,1:45:00,7:00:00,1,AI497,AI,Air India,8179,,20068
440,,,17:50:00,1,1:45:00,19:35:00,1,G82519,G8,Go First,8456,,
441,,,17:50:00,2,1:45:00,19:35:00,2,G82519,G8,Go First,8456,,
442,,,17:50:00,0,1:45:00,19:35:00,0,G82519,G8,Go First,8456,,
443,,,9:35:00,0,1:30:00,11:05:00,0,6E5328,6E,IndiGo,8578,,
444,,,9:35:00,2,1:30:00,11:05:00,2,6E5328,6E,IndiGo,8578,,
445,,,9:35:00,3,1:30:00,11:05:00,3,6E5328,6E,IndiGo,8578,,
446,,,5:15:00,4,1:40:00,6:55:00,4,6E5005,6E,IndiGo,8578,,
447,,,5:15:00,6,1:40:00,6:55:00,6,6E5005,6E,IndiGo,8578,,
448,,,13:25:00,4,1:40:00,15:05:00,4,6E6191,6E,IndiGo,8578,,
449,,,13:25:00,0,1:40:00,15:05:00,0,6E6191,6E,IndiGo,8578,,
450,,,13:25:00,3,1:40:00,15:05:00,3,6E6191,6E,IndiGo,8578,,
451,,,20:55:00,0,1:40:00,22:35:00,0,6E5018,6E,IndiGo,8578,,
452,,,20:55:00,5,1:40:00,22:35:00,5,6E5018,6E,IndiGo,8578,,
453,,,13:25:00,5,1:40:00,15:05:00,5,6E6191,6E,IndiGo,8578,,
454,,,20:55:00,4,1:40:00,22:35:00,4,6E5018,6E,IndiGo,8578,,
455,,,13:25:00,2,1:40:00,15:05:00,2,6E6191,6E,IndiGo,8578,,
456,,,20:55:00,2,1:40:00,22:35:00,2,6E5018,6E,IndiGo,8578,,
457,,,5:15:00,2,1:40:00,6:55:00,2,6E5005,6E,IndiGo,8578,,
458,,,17:50:00,6,1:45:00,19:35:00,6,G82519,G8,Go First,8578,,
459,,,17:50:00,5,1:45:00,19:35:00,5,G82519,G8,Go First,8578,,
460,,,13:40:00,1,1:05:00,14:45:00,1,UK706,UK,Vistara,6058,7336,35363
461,,,17:10:00,1,1:05:00,18:15:00,1,UK637,UK,Vistara,6058,7163,18705
462,,,13:40:00,4,1:05:00,14:45:00,4,UK706,UK,Vistara,6058,7336,23019
463,,,13:40:00,6,1:05:00,14:45:00,6,UK706,UK,Vistara,6058,11053,39677
464,,,13:40:00,2,1:05:00,14:45:00,2,UK706,UK,Vistara,6058,7336,30570
465,,,17:10:00,6,1:05:00,18:15:00,6,UK637,UK,Vistara,6058,7336,23019
466,,,17:10:00,2,1:05:00,18:15:00,2,UK637,UK,Vistara,6058,9614,18705
467,,,17:10:00,4,1:05:00,18:15:00,4,UK637,UK,Vistara,6058,7336,27693
468,,,17:10:00,5,1:05:00,18:15:00,5,UK637,UK,Vistara,6058,7336,23378
469,,,5:40:00,4,0:55:00,6:35:00,4,6E315,6E,IndiGo,6646,,
470,,,21:10:00,2,0:55:00,22:05:00,2,6E2194,6E,IndiGo,6646,,
471,,,5:40:00,6,0:55:00,6:35:00,6,6E315,6E,IndiGo,6646,,
472,,,5:40:00,0,0:55:00,6:35:00,0,6E315,6E,IndiGo,6646,,
473,,,21:10:00,5,0:55:00,22:05:00,5,6E2194,6E,IndiGo,6646,,
474,,,21:10:00,3,0:55:00,22:05:00,3,6E2194,6E,IndiGo,6646,,
475,,,5:40:00,1,0:55:00,6:35:00,1,6E315,6E,IndiGo,6646,,
476,,,17:15:00,0,0:55:00,18:10:00,0,6E2127,6E,IndiGo,6646,,
477,,,17:15:00,2,0:55:00,18:10:00,2,6E2127,6E,IndiGo,6646,,
478,,,21:10:00,1,0:55:00,22:05:00,1,6E2194,6E,IndiGo,6646,,
479,,,21:10:00,0,0:55:00,22:05:00,0,6E2194,6E,IndiGo,6646,,
480,,,17:15:00,3,0:55:00,18:10:00,3,6E2127,6E,IndiGo,6646,,
481,,,21:10:00,4,0:55:00,22:05:00,4,6E2194,6E,IndiGo,6646,,
482,,,21:10:00,6,0:55:00,22:05:00,6,6E2194,6E,IndiGo,6646,,
483,,,5:40:00,2,0:55:00,6:35:00,2,6E315,6E,IndiGo,6646,,
484,,,17:15:00,1,0:55:00,18:10:00,1,6E2127,6E,IndiGo,6646,,
485,,,12:45:00,2,1:30:00,14:15:00,2,G8697,G8,Go First,4393,,
486,,,14:00:00,2,1:35:00,15:35:00,2,G8185,G8,Go First,4393,,
487,,,9:20:00,2,1:20:00,10:40:00,2,SG160,SG,SpiceJet,4723,,
488,,,13:25:00,6,1:30:00,14:55:00,6,UK994,UK,Vistara,6429,8596,24098
489,,,13:25:00,1,1:30:00,14:55:00,1,UK994,UK,Vistara,6429,8596,24098
490,,,13:25:00,3,1:30:00,14:55:00,3,UK994,UK,Vistara,6609,8596,24098
491,,,13:25:00,4,1:30:00,14:55:00,4,UK994,UK,Vistara,6609,8596,21701
492,,,13:25:00,5,1:30:00,14:55:00,5,UK994,UK,Vistara,6609,8596,24098
493,,,9:20:00,6,1:20:00,10:40:00,6,SG160,SG,SpiceJet,6610,,
494,,,9:20:00,3,1:20:00,10:40:00,3,SG160,SG,SpiceJet,6610,,
495,,,9:20:00,0,1:20:00,10:40:00,0,SG160,SG,SpiceJet,6610,,
496,,,9:20:00,1,1:20:00,10:40:00,1,SG160,SG,SpiceJet,6610,,
497,,,9:20:00,4,1:20:00,10:40:00,4,SG160,SG,SpiceJet,6610,,
498,,,10:50:00,5,1:30:00,12:20:00,5,AI821,AI,Air India,6610,,20495
499,,,10:50:00,6,1:30:00,12:20:00,6,AI821,AI,Air India,6610,,20495
500,,,13:25:00,2,1:30:00,14:55:00,2,UK994,UK,Vistara,6708,8596,19784
501,,,12:45:00,1,1:30:00,14:15:00,1,G8697,G8,Go First,6879,,
502,,,12:45:00,0,1:30:00,14:15:00,0,G8697,G8,Go First,6879,,
503,,,14:00:00,1,1:35:00,15:35:00,1,G8185,G8,Go First,6879,,
504,,,14:00:00,0,1:35:00,15:35:00,0,G8185,G8,Go First,6879,,
505,,,10:50:00,4,1:30:00,12:20:00,4,AI821,AI,Air India,6960,,19896
506,,,10:50:00,0,1:30:00,12:20:00,0,AI821,AI,Air India,6960,,19896
507,,,12:45:00,6,1:30:00,14:15:00,6,G8697,G8,Go First,6996,,
508,,,12:45:00,5,1:30:00,14:15:00,5,G8697,G8,Go First,6996,,
509,,,12:45:00,3,1:30:00,14:15:00,3,G8697,G8,Go First,6996,,
510,,,13:50:00,1,1:35:00,15:25:00,1,SG8492,SG,SpiceJet,4286,,
511,,,14:50:00,1,1:35:00,16:25:00,1,SG8150,SG,SpiceJet,4286,,
512,,,16:35:00,1,1:35:00,18:10:00,1,SG918,SG,SpiceJet,4286,,
513,,,9:25:00,1,1:35:00,11:00:00,1,SG8963,SG,SpiceJet,4286,,
514,,,13:50:00,0,1:35:00,15:25:00,0,SG8492,SG,SpiceJet,4528,,
515,,,16:35:00,0,1:35:00,18:10:00,0,SG918,SG,SpiceJet,4528,,
516,,,14:50:00,0,1:35:00,16:25:00,0,SG8150,SG,SpiceJet,4528,,
517,,,5:20:00,1,1:25:00,6:45:00,1,G8190,G8,Go First,4773,,
518,,,5:20:00,3,1:25:00,6:45:00,3,G8190,G8,Go First,4773,,
519,,,13:45:00,0,1:25:00,15:10:00,0,G8199,G8,Go First,4773,,
520,,,13:45:00,1,1:25:00,15:10:00,1,G8199,G8,Go First,4773,,
521,,,17:45:00,0,1:25:00,19:10:00,0,G81010,G8,Go First,4773,,
522,,,11:00:00,1,1:30:00,12:30:00,1,G88005,G8,Go First,4773,,
523,,,6:10:00,3,1:30:00,7:40:00,3,G88003,G8,Go First,4773,,
524,,,11:50:00,1,1:30:00,13:20:00,1,G8213,G8,Go First,4773,,
525,,,19:35:00,3,1:30:00,21:05:00,3,G88009,G8,Go First,4773,,
526,,,11:50:00,0,1:30:00,13:20:00,0,G8213,G8,Go First,4773,,
527,,,6:10:00,1,1:30:00,7:40:00,1,G88003,G8,Go First,4773,,
528,,,8:00:00,0,1:30:00,9:30:00,0,G88001,G8,Go First,4773,,
529,,,19:35:00,1,1:30:00,21:05:00,1,G88009,G8,Go First,4773,,
530,,,12:30:00,1,1:30:00,14:00:00,1,G88007,G8,Go First,4773,,
531,,,12:30:00,4,1:30:00,14:00:00,4,G88007,G8,Go First,4773,,
532,,,19:35:00,0,1:30:00,21:05:00,0,G88009,G8,Go First,4773,,
533,,,12:30:00,3,1:30:00,14:00:00,3,G88007,G8,Go First,4773,,
534,,,6:10:00,4,1:30:00,7:40:00,4,G88003,G8,Go First,4773,,
535,,,7:40:00,4,2:35:00,10:15:00,4,6E2164,6E,IndiGo,12099,,
536,,,7:40:00,2,2:35:00,10:15:00,2,6E2164,6E,IndiGo,12581,,
537,,,7:40:00,6,2:35:00,10:15:00,6,6E2164,6E,IndiGo,12581,,
538,,,5:30:00,3,4:50:00,10:20:00,3,AI485,AI,Air India,12671,,
539,,,5:30:00,6,3:40:00,9:10:00,6,AI485,AI,Air India,13487,,35499
540,,,5:30:00,4,3:40:00,9:10:00,4,AI485,AI,Air India,13487,,35499
541,,,5:30:00,1,3:40:00,9:10:00,1,AI485,AI,Air India,13487,,35499
542,,,5:30:00,5,4:50:00,10:20:00,5,AI485,AI,Air India,13487,,
543,,,5:30:00,0,4:50:00,10:20:00,0,AI485,AI,Air India,35989,,
544,,,13:05:00,0,1:30:00,14:35:00,0,AI621,AI,Air India,7726,,16857
545,,,14:30:00,0,1:30:00,16:00:00,0,AI636,AI,Air India,7726,,16857
546,,,18:00:00,4,1:20:00,19:20:00,4,UK935,UK,Vistara,7990,,
547,,,18:00:00,2,1:20:00,19:20:00,2,UK935,UK,Vistara,7990,,
548,,,18:00:00,1,1:20:00,19:20:00,1,UK935,UK,Vistara,7990,,
549,,,18:00:00,0,1:20:00,19:20:00,0,UK935,UK,Vistara,7990,,
550,,,18:00:00,3,1:20:00,19:20:00,3,UK935,UK,Vistara,7990,,
551,,,5:55:00,1,1:30:00,7:25:00,1,UK913,UK,Vistara,7990,,
552,,,5:55:00,2,1:30:00,7:25:00,2,UK913,UK,Vistara,7990,,
553,,,5:55:00,4,1:30:00,7:25:00,4,UK913,UK,Vistara,7990,,
554,,,5:55:00,3,1:30:00,7:25:00,3,UK913,UK,Vistara,7990,,
555,,,5:55:00,0,1:30:00,7:25:00,0,UK913,UK,Vistara,7990,,
556,,,18:00:00,5,1:20:00,19:20:00,5,UK935,UK,Vistara,8176,,
557,,,5:55:00,6,1:30:00,7:25:00,6,UK913,UK,Vistara,8176,,
558,,,5:55:00,5,1:30:00,7:25:00,5,UK913,UK,Vistara,8176,,
559,,,14:30:00,2,1:30:00,16:00:00,2,AI636,AI,Air India,8179,,16857
560,,,14:30:00,5,1:30:00,16:00:00,5,AI636,AI,Air India,8179,,17457
561,,,14:30:00,1,1:30:00,16:00:00,1,AI636,AI,Air India,8179,,17034
562,,,14:30:00,4,1:30:00,16:00:00,4,AI636,AI,Air India,8179,,24687
563,,,14:30:00,6,1:30:00,16:00:00,6,AI636,AI,Air India,8179,,17457
564,,,14:30:00,3,1:30:00,16:00:00,3,AI636,AI,Air India,8179,,16857
565,,,20:20:00,0,1:20:00,21:40:00,0,6E2042,6E,IndiGo,8578,,
566,,,17:50:00,1,1:25:00,19:15:00,1,6E2168,6E,IndiGo,8578,,
567,,,10:10:00,4,1:35:00,11:45:00,4,6E5042,6E,IndiGo,8578,,
568,,,10:10:00,1,1:35:00,11:45:00,1,6E5042,6E,IndiGo,8578,,
569,,,14:25:00,4,2:35:00,17:00:00,4,6E5401,6E,IndiGo,10366,,
570,,,14:25:00,3,2:35:00,17:00:00,3,6E5401,6E,IndiGo,10366,,
571,,,14:25:00,0,2:35:00,17:00:00,0,6E5401,6E,IndiGo,10366,,
572,,,14:25:00,1,2:35:00,17:00:00,1,6E5401,6E,IndiGo,10366,,
573,,,14:25:00,2,2:35:00,17:00:00,2,6E5401,6E,IndiGo,10366,,
574,,,14:25:00,5,2:35:00,17:00:00,5,6E5401,6E,IndiGo,10366,,
575,,,14:25:00,6,2:35:00,17:00:00,6,6E5401,6E,IndiGo,10366,,
576,,,18:55:00,6,1:55:00,20:50:00,6,SG8389,SG,SpiceJet,4904,,
577,,,9:35:00,6,1:55:00,11:30:00,6,SG724,SG,SpiceJet,4904,,
578,,,6:20:00,4,1:35:00,7:55:00,4,G8165,G8,Go First,5249,,
579,,,6:20:00,6,1:35:00,7:55:00,6,G8165,G8,Go First,5250,,
580,,,12:35:00,4,1:35:00,14:10:00,4,G8131,G8,Go First,5250,,
581,,,12:35:00,6,1:35:00,14:10:00,6,G8131,G8,Go First,5250,,
582,,,15:10:00,4,1:40:00,16:50:00,4,G8133,G8,Go First,5250,,
583,,,15:10:00,6,1:40:00,16:50:00,6,G8133,G8,Go First,5250,,
584,,,13:45:00,6,1:40:00,15:25:00,6,AI407,AI,Air India,7508,,23432
585,,,16:45:00,6,1:50:00,18:35:00,6,AI415,AI,Air India,7508,,23432
586,,,16:45:00,4,1:50:00,18:35:00,4,AI415,AI,Air India,7508,,23586
587,,,13:45:00,5,1:40:00,15:25:00,5,AI407,AI,Air India,7574,,23432
588,,,16:45:00,2,1:50:00,18:35:00,2,AI415,AI,Air India,7574,,22833
589,,,16:45:00,3,1:50:00,18:35:00,3,AI415,AI,Air India,7574,,22833
590,,,16:45:00,0,1:50:00,18:35:00,0,AI415,AI,Air India,7574,,22833
591,,,16:45:00,1,1:50:00,18:35:00,1,AI415,AI,Air India,7574,,22833
592,,,16:45:00,5,1:50:00,18:35:00,5,AI415,AI,Air India,7574,,23432
593,,,8:00:00,1,1:35:00,9:35:00,1,UK717,UK,Vistara,7990,,26974
594,,,8:00:00,6,1:35:00,9:35:00,6,UK717,UK,Vistara,7990,,12162
595,,,8:00:00,4,1:35:00,9:35:00,4,UK717,UK,Vistara,7990,,12329
596,,,18:15:00,1,1:40:00,19:55:00,1,UK715,UK,Vistara,7990,,26974
597,,,13:45:00,4,1:40:00,15:25:00,4,AI407,AI,Air India,8107,,23018
598,,,18:15:00,5,1:40:00,19:55:00,5,UK715,UK,Vistara,8176,,16476
599,,,18:15:00,4,1:40:00,19:55:00,4,UK715,UK,Vistara,8176,,12329
600,,,9:35:00,2,1:55:00,11:30:00,2,SG724,SG,SpiceJet,8176,,
601,,,12:10:00,1,2:10:00,14:20:00,1,G8321,G8,Go First,4984,,
602,,,6:00:00,1,2:05:00,8:05:00,1,G8329,G8,Go First,4985,,
603,,,6:00:00,2,2:05:00,8:05:00,2,G8329,G8,Go First,4985,,
604,,,12:10:00,2,2:10:00,14:20:00,2,G8321,G8,Go First,4985,,
605,,,23:00:00,2,2:10:00,1:10:00,3,G8345,G8,Go First,4985,,
606,,,8:05:00,2,2:10:00,10:15:00,2,G8327,G8,Go First,4985,,
607,,,23:00:00,1,2:10:00,1:10:00,2,G8345,G8,Go First,4985,,
608,,,21:15:00,2,2:15:00,23:30:00,2,G8322,G8,Go First,4985,,
609,,,7:20:00,5,2:15:00,9:35:00,5,SG8152,SG,SpiceJet,5269,,
610,,,16:00:00,3,2:20:00,18:20:00,3,SG8702,SG,SpiceJet,5269,,
611,,,19:35:00,3,2:20:00,21:55:00,3,SG8158,SG,SpiceJet,5269,,
612,,,19:35:00,2,2:20:00,21:55:00,2,SG8158,SG,SpiceJet,5269,,
613,,,0:35:00,5,2:25:00,3:00:00,5,SG712,SG,SpiceJet,5269,,
614,,,0:35:00,6,2:25:00,3:00:00,6,SG712,SG,SpiceJet,5269,,
615,,,7:20:00,3,2:15:00,9:35:00,3,SG8152,SG,SpiceJet,5329,,
616,,,19:35:00,5,2:20:00,21:55:00,5,SG8158,SG,SpiceJet,5329,,
617,,,19:35:00,0,2:20:00,21:55:00,0,SG8158,SG,SpiceJet,5329,,
618,,,16:00:00,5,2:20:00,18:20:00,5,SG8702,SG,SpiceJet,5329,,
619,,,16:00:00,0,2:20:00,18:20:00,0,SG8702,SG,SpiceJet,5329,,
620,,,16:00:00,2,2:20:00,18:20:00,2,SG8702,SG,SpiceJet,5329,,
621,,,0:35:00,3,2:25:00,3:00:00,3,SG712,SG,SpiceJet,5329,,
622,,,0:35:00,1,2:25:00,3:00:00,1,SG712,SG,SpiceJet,5329,,
